DATE,DEPTH,CTDSAL
15/04/1993,500,17.23
21/04/1993,1000,15.3
21/04/1993,1500,16.1
21/04/1993,100,14.9
21/04/1993,500,15.1
21/04/1993,2500,19.4
21/04/1993,2000,17
17/05/1993,2600,20.07
17/05/1993,1500,15.14
17/05/1993,1000,14.17
17/05/1993,2000,17.47
17/05/1993,2500,19.67
17/05/1993,500,14.06
17/05/1993,100,14.04
14/06/1993,2700,22.84
14/06/1993,500,13.54
14/06/1993,2000,20.21
14/06/1993,100,13.52
14/06/1993,1000,14.18
14/06/1993,2500,21.96
14/06/1993,1500,18.21
13/07/1993,1500,22.23
13/07/1993,2500,24.02
13/07/1993,2700,24.01
13/07/1993,100,17.22
13/07/1993,500,17.22
13/07/1993,2000,23.54
13/07/1993,1000,19.94
23/08/1993,2700,23.08
23/08/1993,2500,22.97
23/08/1993,500,16.59
23/08/1993,1500,20.55
23/08/1993,100,16.56
23/08/1993,1000,19
23/08/1993,2000,22.07
16/09/1993,1000,16.11
16/09/1993,2500,22.09
16/09/1993,2000,16.78
16/09/1993,1500,16.18
16/09/1993,100,16.03
16/09/1993,500,16.05
16/09/1993,2700,22.2
12/10/1993,2700,20.86
12/10/1993,2000,15.27
12/10/1993,1000,14.59
12/10/1993,2500,20.49
12/10/1993,500,14.5
12/10/1993,1500,14.85
12/10/1993,100,14.5
15/11/1993,500,14.9
15/11/1993,2500,19.26
15/11/1993,1500,14.96
15/11/1993,2000,15.17
15/11/1993,100,14.21
15/11/1993,2600,19.33
15/11/1993,1000,14.92
16/12/1993,100,15.58
16/12/1993,500,15.62
16/12/1993,1000,22.72
16/12/1993,2700,25.14
16/12/1993,2500,25.14
16/12/1993,1500,23.38
16/12/1993,2000,25.01
25/01/1994,1500,22.85
25/01/1994,2700,24.75
25/01/1994,2500,24.74
25/01/1994,500,20.86
25/01/1994,300,
25/01/1994,100,20.8
25/01/1994,2000,24.17
25/01/1994,1000,22.13
25/01/1994,200,
23/02/1994,2000,21.96
23/02/1994,2600,22.01
23/02/1994,200,
23/02/1994,2500,22.01
23/02/1994,500,21.54
23/02/1994,300,
23/02/1994,1000,21.73
23/02/1994,100,21.54
23/02/1994,1500,21.84
15/03/1994,200,
15/03/1994,2000,19.72
15/03/1994,300,
15/03/1994,100,16.54
15/03/1994,2700,20.24
15/03/1994,1000,16.57
15/03/1994,1500,17.35
15/03/1994,2500,20.24
15/03/1994,500,16.55
18/04/1994,2000,19.6
18/04/1994,200,
18/04/1994,300,
18/04/1994,2500,21.64
18/04/1994,1000,15.72
18/04/1994,1500,16.44
18/04/1994,100,14.44
18/04/1994,2700,21.9
18/04/1994,500,14.95
25/05/1994,2000,16.85
25/05/1994,1500,13.7
25/05/1994,200,
25/05/1994,300,
25/05/1994,2500,20.3
25/05/1994,1000,12.63
25/05/1994,100,12.21
25/05/1994,500,12.24
25/05/1994,2700,20.43
21/06/1994,1000,19.15
21/06/1994,100,13.37
21/06/1994,1500,21.15
21/06/1994,300,
21/06/1994,2600,22.68
21/06/1994,200,
21/06/1994,2500,21.98
21/06/1994,500,13.38
21/06/1994,2000,21.78
27/07/1994,300,
27/07/1994,100,12.53
27/07/1994,2000,20.8
27/07/1994,1000,16.25
27/07/1994,200,
27/07/1994,1500,17.45
27/07/1994,2600,23.41
27/07/1994,500,13.45
27/07/1994,2500,23.27
17/08/1994,1500,18.15
17/08/1994,1000,12.96
17/08/1994,100,12.76
17/08/1994,2500,22.94
17/08/1994,500,12.77
17/08/1994,2600,22.94
17/08/1994,2000,21.99
18/09/1994,100,22.77
18/09/1994,500,22.77
18/09/1994,200,
18/09/1994,1000,23.19
18/09/1994,2500,25.69
18/09/1994,300,
18/09/1994,2400,25.68
18/09/1994,1500,24.34
18/09/1994,2000,25.34
20/10/1994,100,19.35
20/10/1994,1500,22.03
20/10/1994,1000,19.45
20/10/1994,2000,22.45
20/10/1994,300,
20/10/1994,2500,22.72
20/10/1994,200,
20/10/1994,2700,22.87
20/10/1994,500,19.37
14/11/1994,2600,22.72
14/11/1994,300,
14/11/1994,2000,20.07
14/11/1994,2500,22.68
14/11/1994,100,19.88
14/11/1994,200,
14/11/1994,500,19.89
14/11/1994,1500,20.01
14/11/1994,1000,19.95
12/12/1994,1500,22.18
12/12/1994,2600,22.97
12/12/1994,100,20.41
12/12/1994,2000,22.33
12/12/1994,500,20.4
12/12/1994,1000,21.89
12/12/1994,2500,22.88
12/12/1994,200,
12/12/1994,300,
18/01/1995,100,20.87
18/01/1995,2600,21.13
18/01/1995,1500,20.88
18/01/1995,1000,20.9
18/01/1995,300,
18/01/1995,200,
18/01/1995,2000,20.88
18/01/1995,2500,21.18
18/01/1995,500,20.89
06/02/1995,2600,20.41
06/02/1995,1000,20.26
06/02/1995,500,20.13
06/02/1995,200,
06/02/1995,1500,20.3
06/02/1995,2500,20.36
06/02/1995,2000,20.33
06/02/1995,100,20.09
06/02/1995,300,
21/03/1995,300,
21/03/1995,500,16.46
21/03/1995,2600,20.01
21/03/1995,2500,20.01
21/03/1995,200,
21/03/1995,1500,17.31
21/03/1995,2000,19.99
21/03/1995,1000,16.49
21/03/1995,100,16.5
18/04/1995,300,
18/04/1995,100,17.97
18/04/1995,1000,18.95
18/04/1995,1500,19.47
18/04/1995,200,
18/04/1995,500,18.04
18/04/1995,2600,19.52
18/04/1995,2000,19.53
18/04/1995,2500,19.54
08/05/1995,2500,19.09
08/05/1995,300,
08/05/1995,200,
08/05/1995,1000,12.54
08/05/1995,100,10.45
08/05/1995,2000,17.69
08/05/1995,2600,19.09
08/05/1995,1500,15.9
08/05/1995,500,12.1
08/06/1995,1000,16.72
08/06/1995,500,13.11
08/06/1995,1500,17.26
08/06/1995,2700,18.18
08/06/1995,100,13.01
08/06/1995,2000,17.56
08/06/1995,300,
08/06/1995,200,
08/06/1995,2500,18.17
13/07/1995,100,12.72
13/07/1995,2700,18.62
13/07/1995,1500,17.34
13/07/1995,2000,18.24
13/07/1995,500,12.82
13/07/1995,2500,18.59
13/07/1995,300,
13/07/1995,200,
13/07/1995,1000,13.76
23/08/1995,100,12.04
23/08/1995,2500,19.5
23/08/1995,2000,18.33
23/08/1995,1500,17.16
23/08/1995,200,
23/08/1995,2700,19.66
23/08/1995,300,
23/08/1995,500,12.62
23/08/1995,1000,14.66
13/09/1995,2500,19.46
13/09/1995,2000,18.62
13/09/1995,500,14.21
13/09/1995,300,
13/09/1995,2700,19.81
13/09/1995,1000,14.51
13/09/1995,200,
13/09/1995,1500,16.22
13/09/1995,100,14.06
30/10/1995,500,17.41
30/10/1995,1500,21.59
30/10/1995,200,
30/10/1995,100,16.68
30/10/1995,300,
30/10/1995,2000,22.3
30/10/1995,2600,22.59
30/10/1995,2500,22.56
30/10/1995,1000,20.67
22/11/1995,200,
22/11/1995,2500,21.66
22/11/1995,100,18.72
22/11/1995,1000,19.61
22/11/1995,1500,20.03
22/11/1995,2700,21.69
22/11/1995,2000,21.23
22/11/1995,300,
22/11/1995,500,19.26
13/12/1995,1500,19.62
13/12/1995,2000,19.69
13/12/1995,100,19.39
13/12/1995,1000,19.49
13/12/1995,2500,19.83
13/12/1995,2600,19.83
13/12/1995,500,19.52
13/12/1995,300,
13/12/1995,200,
17/01/1996,2000,17.1
17/01/1996,1500,17.05
17/01/1996,2700,16.37
17/01/1996,100,16.37
17/01/1996,500,16.26
17/01/1996,2500,19.13
17/01/1996,1000,16.84
29/02/1996,500,
29/02/1996,100,
29/02/1996,1000,
29/02/1996,2000,
29/02/1996,1500,
06/03/1996,1000,
06/03/1996,1500,
06/03/1996,2000,
06/03/1996,300,
06/03/1996,200,
06/03/1996,500,
06/03/1996,100,
22/03/1996,1000,16.12
22/03/1996,2000,18.73
22/03/1996,100,16.1
22/03/1996,500,16.12
22/03/1996,2100,19.43
22/03/1996,1500,16.14
23/03/1996,200,
27/03/1996,100,15.97
27/03/1996,2000,17.14
27/03/1996,500,15.98
27/03/1996,1500,16.21
27/03/1996,1000,15.98
27/03/1996,200,
28/03/1996,1500,16.15
28/03/1996,2000,17.58
28/03/1996,100,15.74
28/03/1996,2500,19.99
28/03/1996,1000,15.98
28/03/1996,500,15.74
28/03/1996,2700,20.15
02/04/1996,200,
02/04/1996,1500,15.7
02/04/1996,1000,14.65
02/04/1996,2700,19.93
02/04/1996,500,14.59
02/04/1996,2000,16.31
02/04/1996,100,14.62
02/04/1996,2500,19.91
11/04/1996,2700,19.8
11/04/1996,2000,16.88
11/04/1996,100,14.75
11/04/1996,500,14.76
11/04/1996,1500,16.13
11/04/1996,1000,14.77
11/04/1996,2500,19.5
13/05/1996,2000,19.75
13/05/1996,500,15.25
13/05/1996,100,15.24
13/05/1996,1500,18.14
13/05/1996,2600,20.65
13/05/1996,2500,20.52
13/05/1996,1000,15.28
05/06/1996,1500,19.37
05/06/1996,100,14.53
05/06/1996,2000,20.39
05/06/1996,500,14.96
05/06/1996,1000,15.53
05/06/1996,2600,21.54
05/06/1996,2500,21.42
27/06/1996,1500,14.63
27/06/1996,500,12.04
27/06/1996,200,
27/06/1996,1000,13.92
27/06/1996,2500,15.6
27/06/1996,100,13.7
27/06/1996,2000,15.35
04/07/1996,1000,
04/07/1996,2000,
04/07/1996,1500,
04/07/1996,100,
04/07/1996,2500,
04/07/1996,500,
04/07/1996,200,
11/07/1996,200,
11/07/1996,2000,22.8
11/07/1996,300,
11/07/1996,100,16.95
11/07/1996,1000,16.96
11/07/1996,500,16.96
11/07/1996,2500,23.63
11/07/1996,1500,21.74
18/07/1996,200,
18/07/1996,1000,18.23
18/07/1996,2500,23.73
18/07/1996,100,17.2
18/07/1996,500,17.2
18/07/1996,1500,21.08
18/07/1996,300,
18/07/1996,2000,23.14
25/07/1996,300,
25/07/1996,200,
25/07/1996,500,18.62
25/07/1996,2500,24.62
25/07/1996,1500,22.73
25/07/1996,100,18.32
25/07/1996,1000,21.03
25/07/1996,2000,23.33
02/08/1996,2000,23.06
02/08/1996,100,18.41
02/08/1996,200,
02/08/1996,500,18.92
02/08/1996,1000,21.04
02/08/1996,1500,21.9
02/08/1996,2500,25.26
02/08/1996,300,
08/08/1996,500,18.09
08/08/1996,1500,21.55
08/08/1996,2500,24.35
08/08/1996,300,
08/08/1996,2000,22.95
08/08/1996,100,14.96
08/08/1996,200,
08/08/1996,1000,20.87
15/08/1996,200,
15/08/1996,1000,16.88
15/08/1996,1500,18.49
15/08/1996,2000,20.66
15/08/1996,2500,23.79
15/08/1996,300,
15/08/1996,100,13.93
15/08/1996,500,15.07
21/08/1996,1500,17.6
21/08/1996,200,
21/08/1996,500,14.15
21/08/1996,300,
21/08/1996,1000,16.67
21/08/1996,100,12.15
21/08/1996,1500,24.06
21/08/1996,2000,18.61
29/08/1996,100,
29/08/1996,1500,16.39
29/08/1996,300,
29/08/1996,200,
29/08/1996,2500,23.61
29/08/1996,1000,14.49
29/08/1996,2000,19.81
29/08/1996,500,13.16
12/09/1996,1000,12.11
12/09/1996,2500,23.9
12/09/1996,1500,21.01
12/09/1996,300,
12/09/1996,2000,23.23
12/09/1996,200,
12/09/1996,100,12.08
12/09/1996,500,12.09
19/09/1996,200,
19/09/1996,1500,19.76
19/09/1996,500,12.28
19/09/1996,2500,23.55
19/09/1996,1000,12.28
19/09/1996,300,
19/09/1996,100,12.27
19/09/1996,2000,22.64
26/09/1996,1500,13.31
26/09/1996,2000,21.68
26/09/1996,200,
26/09/1996,300,
26/09/1996,500,12.76
26/09/1996,1000,13.19
26/09/1996,2500,23.27
26/09/1996,100,12.55
16/10/1996,1000,23.16
16/10/1996,2500,26.65
16/10/1996,300,
16/10/1996,2000,26.02
16/10/1996,1500,24.28
16/10/1996,100,15.75
16/10/1996,500,19.53
16/10/1996,200,
12/11/1996,200,
12/11/1996,500,21.34
12/11/1996,100,21.29
12/11/1996,300,
12/11/1996,2000,24.17
12/11/1996,2500,25.67
12/11/1996,1500,23.16
12/11/1996,1000,21.8
10/12/1996,2500,24.48
10/12/1996,2000,24.12
10/12/1996,1500,23.02
10/12/1996,300,
10/12/1996,500,21.18
10/12/1996,200,
10/12/1996,1000,21.97
10/12/1996,100,21.13
15/01/1997,2000,19.91
15/01/1997,500,19.28
15/01/1997,200,
15/01/1997,1000,19.42
15/01/1997,300,
15/01/1997,1500,19.62
15/01/1997,100,19.27
15/01/1997,2500,20.37
11/02/1997,1000,19.38
11/02/1997,1500,19.42
11/02/1997,2000,19.49
11/02/1997,100,19.37
11/02/1997,300,
11/02/1997,500,19.37
11/02/1997,2500,20.68
11/02/1997,200,
18/02/1997,2500,24.66
18/02/1997,500,19.55
18/02/1997,200,
18/02/1997,1500,24.56
18/02/1997,2000,24.65
18/02/1997,100,19.48
18/02/1997,1000,23.12
18/02/1997,300,
25/02/1997,2000,24.4
25/02/1997,100,22.94
25/02/1997,500,22.94
25/02/1997,1000,22.94
25/02/1997,200,
25/02/1997,300,
25/02/1997,2500,24.44
25/02/1997,1500,22.96
04/03/1997,1000,21.35
04/03/1997,100,20.77
04/03/1997,1500,22.66
04/03/1997,2500,23.99
04/03/1997,2000,23.71
04/03/1997,200,
04/03/1997,300,
04/03/1997,500,20.77
11/03/1997,100,20.54
11/03/1997,200,
11/03/1997,2000,23.13
11/03/1997,1000,20.76
11/03/1997,1500,22.25
11/03/1997,500,20.54
11/03/1997,2500,24.02
11/03/1997,300,
17/03/1997,100,20.81
17/03/1997,300,
17/03/1997,500,20.82
17/03/1997,2500,23.81
17/03/1997,2000,23.07
17/03/1997,1500,21.21
17/03/1997,1000,20.88
17/03/1997,200,
24/03/1997,500,21.02
24/03/1997,1500,21.24
24/03/1997,1000,21.03
24/03/1997,2500,23.78
24/03/1997,2000,23.35
24/03/1997,300,
24/03/1997,200,
24/03/1997,100,21.02
04/04/1997,2000,21.59
04/04/1997,1500,20.06
04/04/1997,300,
04/04/1997,500,18.19
04/04/1997,2500,22.94
04/04/1997,1000,18.75
04/04/1997,200,
04/04/1997,100,18.19
14/04/1997,100,18.28
14/04/1997,2500,22
14/04/1997,1000,18.27
14/04/1997,1500,19.09
14/04/1997,500,18.26
14/04/1997,2000,21.12
15/04/1997,1500,18.57
15/04/1997,2500,21.83
15/04/1997,100,18.19
15/04/1997,1000,18.26
15/04/1997,300,18.19
15/04/1997,200,18.19
15/04/1997,2000,21.31
15/04/1997,500,18.2
17/04/1997,2500,21.78
17/04/1997,1000,18.32
17/04/1997,2000,20.83
17/04/1997,1500,19.3
17/04/1997,300,18.18
17/04/1997,200,18.19
17/04/1997,500,18.24
17/04/1997,100,18.23
18/04/1997,300,18.25
18/04/1997,100,18.25
18/04/1997,1500,19.06
18/04/1997,2000,21.15
18/04/1997,500,18.25
18/04/1997,2500,21.77
18/04/1997,1000,18.28
18/04/1997,200,18.25
30/04/1997,100,18.33
30/04/1997,1500,19.62
30/04/1997,200,18.33
30/04/1997,2000,20.37
30/04/1997,500,18.38
30/04/1997,1000,18.71
30/04/1997,300,18.33
30/04/1997,2500,21.22
06/05/1997,1000,19.23
06/05/1997,500,18.5
06/05/1997,2500,21.21
06/05/1997,1500,20.12
06/05/1997,200,18.52
06/05/1997,2000,20.69
06/05/1997,100,18.49
06/05/1997,300,18.52
30/05/1997,2500,19.95
30/05/1997,1500,15.33
30/05/1997,1000,13.22
30/05/1997,2000,18.22
30/05/1997,100,12.44
30/05/1997,500,12.81
05/06/1997,500,12.82
05/06/1997,2000,18.26
05/06/1997,2500,19.47
05/06/1997,300,12.5
05/06/1997,200,12.13
05/06/1997,100,12.09
05/06/1997,1000,13.83
05/06/1997,1500,15.93
18/06/1997,2500,19.56
18/06/1997,1000,11.55
18/06/1997,1500,13.12
18/06/1997,200,10.7
18/06/1997,500,11.21
18/06/1997,300,10.3
18/06/1997,100,10.7
18/06/1997,2000,17.72
02/07/1997,1000,15.05
02/07/1997,300,12.84
02/07/1997,1500,16.87
02/07/1997,100,12.83
02/07/1997,2000,18.78
02/07/1997,500,12.9
02/07/1997,2500,19.51
02/07/1997,200,12.84
09/07/1997,300,12.9
09/07/1997,200,12.89
09/07/1997,2500,19.77
09/07/1997,500,12.9
09/07/1997,2000,17.33
09/07/1997,1500,12.97
09/07/1997,100,12.89
09/07/1997,1000,12.95
15/07/1997,200,13.04
15/07/1997,1000,16.55
15/07/1997,2500,21
15/07/1997,2000,19.47
15/07/1997,300,13.04
15/07/1997,500,13.04
15/07/1997,1500,18.29
15/07/1997,100,13.04
23/07/1997,2000,18.35
23/07/1997,2500,21.15
23/07/1997,1500,13
23/07/1997,500,12.46
23/07/1997,300,12.44
23/07/1997,200,12.43
23/07/1997,1000,12.65
23/07/1997,100,12.42
30/07/1997,2000,21.2
30/07/1997,1500,15.44
30/07/1997,200,12.85
30/07/1997,500,12.86
30/07/1997,1000,13.37
30/07/1997,100,12.84
30/07/1997,300,12.82
30/07/1997,2000,18.95
05/08/1997,1000,12.7
05/08/1997,300,12.41
05/08/1997,100,12.4
05/08/1997,2000,19.69
05/08/1997,500,12.41
05/08/1997,200,12.41
05/08/1997,1500,15.91
05/08/1997,2500,21.07
12/08/1997,100,12.71
12/08/1997,1000,15.44
12/08/1997,2500,21.1
12/08/1997,500,13.18
12/08/1997,200,12.71
12/08/1997,2000,19.9
12/08/1997,1500,18.52
12/08/1997,300,12.71
18/08/1997,1000,13.5
18/08/1997,2000,19.86
18/08/1997,1500,16.27
18/08/1997,2500,21.25
18/08/1997,300,12.19
18/08/1997,200,12.17
18/08/1997,100,12.15
18/08/1997,500,12.37
25/08/1997,100,12.57
25/08/1997,500,12.6
25/08/1997,1000,14.4
25/08/1997,2500,20.85
25/08/1997,1500,16.96
25/08/1997,200,12.58
25/08/1997,300,12.58
25/08/1997,2000,19.77
01/09/1997,500,12.94
01/09/1997,300,12.64
01/09/1997,1500,18.72
01/09/1997,2500,21.23
01/09/1997,100,12.59
01/09/1997,200,12.58
01/09/1997,2000,20.69
01/09/1997,1000,16.11
08/09/1997,500,14.31
08/09/1997,2000,22.01
08/09/1997,200,14.07
08/09/1997,1500,20.23
08/09/1997,1500,22.87
08/09/1997,100,14.06
08/09/1997,1000,17.41
08/09/1997,300,14.07
18/09/1997,500,21
18/09/1997,200,
18/09/1997,100,15.78
18/09/1997,1000,22.23
18/09/1997,2500,
18/09/1997,1500,22.56
18/09/1997,300,
18/09/1997,2000,24.06
25/09/1997,2400,24.9
25/09/1997,1400,22.89
25/09/1997,900,22.09
25/09/1997,400,16.05
25/09/1997,300,15.88
25/09/1997,100,15.81
25/09/1997,200,15.81
25/09/1997,1900,24.15
22/10/1997,2500,23.88
22/10/1997,1500,20.86
22/10/1997,200,20.39
22/10/1997,100,20.39
22/10/1997,300,20.4
22/10/1997,1000,20.65
22/10/1997,2000,23.12
22/10/1997,500,20.46
13/11/1997,500,19.54
13/11/1997,200,
13/11/1997,2000,22.18
13/11/1997,1000,20.28
13/11/1997,300,
13/11/1997,1500,21.39
13/11/1997,2500,22.86
13/11/1997,100,18.98
10/12/1997,200,17.34
10/12/1997,1000,18.72
10/12/1997,2000,19.79
10/12/1997,1500,19.17
10/12/1997,100,17.3
10/12/1997,300,17.3
10/12/1997,2500,19.89
10/12/1997,500,17.35
14/01/1998,2000,24.1
14/01/1998,100,16.74
14/01/1998,1500,23.4
14/01/1998,1000,19.58
14/01/1998,2500,24.2
14/01/1998,500,16.74
14/01/1998,200,16.74
14/01/1998,300,16.74
12/02/1998,100,19.25
12/02/1998,2500,23.7
12/02/1998,2000,23.1
12/02/1998,1500,22.3
12/02/1998,300,
12/02/1998,200,
12/02/1998,500,19.32
12/02/1998,1000,21.8
25/02/1998,2500,23.6
25/02/1998,1000,22.2
25/02/1998,100,19.71
25/02/1998,2000,23.3
25/02/1998,500,19.77
25/02/1998,200,19.72
25/02/1998,1500,23
25/02/1998,300,19.73
11/03/1998,2500,23.59
11/03/1998,200,22.01
11/03/1998,2000,22.27
11/03/1998,300,22.01
11/03/1998,1000,22
11/03/1998,1500,22.01
11/03/1998,500,22.01
11/03/1998,100,22.01
26/03/1998,200,21.09
26/03/1998,1000,22.13
26/03/1998,500,21.16
26/03/1998,100,21.07
26/03/1998,2500,23.03
26/03/1998,300,21.1
26/03/1998,1500,22.48
26/03/1998,2000,22.67
01/04/1998,2000,22.15
01/04/1998,100,14.86
01/04/1998,2500,23.2
01/04/1998,500,20.44
01/04/1998,1000,21.42
01/04/1998,1500,21.64
01/04/1998,200,16.91
01/04/1998,300,17.96
22/04/1998,300,11.69
22/04/1998,2000,18.26
22/04/1998,1000,14.05
22/04/1998,200,11.67
22/04/1998,2500,21.74
22/04/1998,100,11.67
22/04/1998,1500,15.35
22/04/1998,500,11.75
11/05/1998,100,11.28
11/05/1998,200,11.3
11/05/1998,1400,18.73
11/05/1998,400,11.33
11/05/1998,900,12.76
11/05/1998,300,11.29
11/05/1998,2400,22.62
11/05/1998,1900,21.26
10/06/1998,300,12.48
10/06/1998,2500,22.68
10/06/1998,1000,15.38
10/06/1998,1500,18.33
10/06/1998,100,12.48
10/06/1998,2000,20.86
10/06/1998,500,12.48
10/06/1998,200,12.48
25/06/1998,2000,22.22
25/06/1998,100,12.86
25/06/1998,500,13.01
25/06/1998,1000,19.68
25/06/1998,300,12.86
25/06/1998,2500,22.88
25/06/1998,1500,21.15
25/06/1998,200,12.87
02/07/1998,200,12.67
02/07/1998,500,12.87
02/07/1998,2500,22.4
02/07/1998,300,12.69
02/07/1998,100,12.64
02/07/1998,1000,16.27
02/07/1998,1500,20.37
02/07/1998,2000,21.54
08/07/1998,2500,22.46
08/07/1998,100,14.27
08/07/1998,300,14.28
08/07/1998,500,14.29
08/07/1998,2000,20.9
08/07/1998,1000,14.32
08/07/1998,1500,19.39
08/07/1998,200,14.27
15/07/1998,100,19.69
15/07/1998,300,19.97
15/07/1998,200,19.79
15/07/1998,500,20.27
15/07/1998,1500,21.58
15/07/1998,2000,22.2
15/07/1998,1000,20.47
15/07/1998,2500,22.95
22/07/1998,200,18.45
22/07/1998,300,18.46
22/07/1998,2500,22.82
22/07/1998,500,18.81
22/07/1998,1500,20.82
22/07/1998,100,18.44
22/07/1998,1000,20.16
22/07/1998,2000,21.7
29/07/1998,1000,18.86
29/07/1998,300,16.86
29/07/1998,2500,22.52
29/07/1998,200,16.86
29/07/1998,2000,22.27
29/07/1998,100,16.85
29/07/1998,500,17.1
29/07/1998,1500,20.75
11/08/1998,1000,16.97
11/08/1998,100,16.48
11/08/1998,500,16.48
11/08/1998,200,16.48
11/08/1998,2500,22.23
11/08/1998,300,16.48
11/08/1998,1500,20.03
11/08/1998,2000,21.44
19/08/1998,1500,19.4
19/08/1998,200,16.05
19/08/1998,2000,21.39
19/08/1998,300,16.06
19/08/1998,2500,22.05
19/08/1998,500,16.09
19/08/1998,1000,16.85
19/08/1998,100,16.03
26/08/1998,1000,16.65
26/08/1998,1500,18.2
26/08/1998,2500,21.88
26/08/1998,200,16.63
26/08/1998,2000,21.06
26/08/1998,500,16.64
26/08/1998,300,16.63
26/08/1998,100,16.63
01/09/1998,2000,18.45
01/09/1998,1500,17.06
01/09/1998,500,16.07
01/09/1998,1000,16.37
01/09/1998,100,14.63
08/09/1998,200,
08/09/1998,500,17.25
08/09/1998,1900,19.97
08/09/1998,300,
08/09/1998,100,17.23
08/09/1998,2400,21.68
08/09/1998,1400,17.71
08/09/1998,900,17.63
16/09/1998,200,
16/09/1998,2000,18.69
16/09/1998,1500,17.75
16/09/1998,500,16.7
16/09/1998,2500,21.63
16/09/1998,1000,17.52
16/09/1998,300,
16/09/1998,100,15.93
21/09/1998,2000,18.9
21/09/1998,100,15.07
21/09/1998,300,19.73
21/09/1998,1500,17.82
21/09/1998,500,15.63
21/09/1998,200,19.72
21/09/1998,1000,16.82
21/09/1998,2500,21.61
15/10/1998,2500,15.93
15/10/1998,100,15.73
15/10/1998,2000,15.88
15/10/1998,509,15.73
15/10/1998,300,19.73
15/10/1998,1000,15.75
15/10/1998,1500,15.79
15/10/1998,200,19.72
03/11/1998,1510,20.25
03/11/1998,200,19.72
03/11/1998,110,16.74
03/11/1998,2500,21.81
03/11/1998,300,19.73
03/11/1998,2000,21.75
03/11/1998,509,16.75
03/11/1998,1010,17.01
08/12/1998,300,
08/12/1998,1000,
08/12/1998,2500,
08/12/1998,2000,
08/12/1998,200,
08/12/1998,500,
08/12/1998,1500,
08/12/1998,100,
26/01/1999,2000,18.66
26/01/1999,1500,18.51
26/01/1999,2500,19.22
26/01/1999,500,17.59
26/01/1999,100,17.59
26/01/1999,1000,18.35
12/02/1999,1500,17.65
12/02/1999,2500,18.18
12/02/1999,1000,17.61
12/02/1999,2000,18.04
12/02/1999,500,17.6
12/02/1999,100,17.51
25/03/1999,100,11.95
25/03/1999,1000,14.74
25/03/1999,500,12.62
25/03/1999,2500,19.08
25/03/1999,2000,17.52
25/03/1999,1500,16.99
27/04/1999,500,15.01
27/04/1999,2500,21.35
27/04/1999,1000,17.18
27/04/1999,2000,19.48
27/04/1999,100,14.92
27/04/1999,1500,18.01
25/05/1999,2000,16.49
25/05/1999,500,11.54
25/05/1999,2500,20.81
25/05/1999,1500,15.23
25/05/1999,100,11.87
25/05/1999,1000,14.2
18/06/1999,2000,19.92
18/06/1999,2500,21.37
18/06/1999,100,11.22
18/06/1999,1000,12.99
18/06/1999,500,11.29
18/06/1999,1500,15.51
15/07/1999,1000,13.25
15/07/1999,100,11.77
15/07/1999,500,11.96
15/07/1999,2000,21.89
15/07/1999,1500,17.11
15/07/1999,2500,23.95
17/08/1999,500,13.71
17/08/1999,1000,17.3
17/08/1999,1500,20.78
17/08/1999,100,12.23
17/08/1999,2500,24.87
17/08/1999,2000,23.62
17/09/1999,1000,16.11
17/09/1999,100,15.42
17/09/1999,1500,18.95
17/09/1999,500,15.54
17/09/1999,2000,21.41
17/09/1999,2500,23.83
18/10/1999,500,19.1
18/10/1999,2500,26.1
18/10/1999,1000,23.4
18/10/1999,2000,25.7
18/10/1999,1500,24.2
18/10/1999,100,18.6
16/11/1999,100,20.73
16/11/1999,2000,22.52
16/11/1999,2500,24.27
16/11/1999,500,20.81
16/11/1999,1500,21.15
16/11/1999,1000,20.88
15/12/1999,1000,21.89
15/12/1999,2000,21.94
15/12/1999,2500,23.89
15/12/1999,500,21.88
15/12/1999,1500,21.91
15/12/1999,100,21.88
18/01/2000,2500,22.52
18/01/2000,1000,22.44
18/01/2000,100,22.32
18/01/2000,1500,22.47
18/01/2000,500,22.35
18/01/2000,2000,22.5
08/02/2000,2500,21.89
08/02/2000,500,21.86
08/02/2000,1000,21.85
08/02/2000,1500,21.86
08/02/2000,100,21.85
08/02/2000,2000,21.89
15/03/2000,1500,21.48
15/03/2000,1000,21.46
15/03/2000,500,21.42
15/03/2000,100,21.39
15/03/2000,2500,21.51
15/03/2000,2000,21.49
17/04/2000,100,15
17/04/2000,500,15.01
17/04/2000,2000,20.35
17/04/2000,1500,18.75
17/04/2000,1000,17.05
17/04/2000,2500,20.66
17/05/2000,1000,13.07
17/05/2000,1500,14.56
17/05/2000,100,11.54
17/05/2000,2500,20.41
17/05/2000,2000,20.25
17/05/2000,500,11.59
28/06/2000,2500,23.11
28/06/2000,100,15.37
28/06/2000,2000,21.96
28/06/2000,1500,20.03
28/06/2000,1000,16.24
28/06/2000,500,15.41
12/07/2000,1500,22.08
12/07/2000,2500,22.82
12/07/2000,100,17.9
12/07/2000,1000,21.6
12/07/2000,500,18.76
12/07/2000,2000,22.57
08/08/2000,1500,19.47
08/08/2000,2000,21.68
08/08/2000,500,16.11
08/08/2000,2500,22.28
08/08/2000,100,14.04
08/08/2000,1000,16.99
27/09/2000,1500,17.26
27/09/2000,1000,16.9
27/09/2000,2000,17.37
27/09/2000,2500,20.91
27/09/2000,100,15.8
27/09/2000,500,16.5
